eta: 0:01:48  epoch: 0  step: 10  loss_c: 0.1455  loss_f: 0.2257  total_loss: 0.3712  data: 0.0176  batch: 0.2216  lr: 0.000500  max_mem: 38
eta: 0:01:05  epoch: 0  step: 120  loss_c: 0.0411  loss_f: 0.0355  total_loss: 0.0766  data: 0.0007  batch: 0.1720  lr: 0.000500  max_mem: 38
eta: 0:01:03  epoch: 0  step: 130  loss_c: 0.0618  loss_f: 0.0575  total_loss: 0.1193  data: 0.0007  batch: 0.1618  lr: 0.000500  max_mem: 38
eta: 0:01:01  epoch: 0  step: 140  loss_c: 0.0613  loss_f: 0.0689  total_loss: 0.1302  data: 0.0008  batch: 0.1738  lr: 0.000500  max_mem: 38
eta: 0:01:00  epoch: 0  step: 150  loss_c: 0.0289  loss_f: 0.0336  total_loss: 0.0625  data: 0.0007  batch: 0.1773  lr: 0.000500  max_mem: 38
eta: 0:00:58  epoch: 0  step: 160  loss_c: 0.0855  loss_f: 0.0946  total_loss: 0.1801  data: 0.0006  batch: 0.1724  lr: 0.000500  max_mem: 38
eta: 0:00:56  epoch: 0  step: 170  loss_c: 0.0991  loss_f: 0.1155  total_loss: 0.2146  data: 0.0005  batch: 0.1685  lr: 0.000500  max_mem: 38
eta: 0:00:54  epoch: 0  step: 180  loss_c: 0.1393  loss_f: 0.2042  total_loss: 0.3435  data: 0.0006  batch: 0.1607  lr: 0.000500  max_mem: 38
eta: 0:00:52  epoch: 0  step: 190  loss_c: 0.1625  loss_f: 0.1896  total_loss: 0.3520  data: 0.0006  batch: 0.1647  lr: 0.000500  max_mem: 38
eta: 0:00:50  epoch: 0  step: 200  loss_c: 0.1092  loss_f: 0.0919  total_loss: 0.2010  data: 0.0006  batch: 0.1629  lr: 0.000500  max_mem: 38
eta: 0:00:49  epoch: 0  step: 210  loss_c: 0.1531  loss_f: 0.2056  total_loss: 0.3586  data: 0.0007  batch: 0.1572  lr: 0.000500  max_mem: 38
eta: 0:00:47  epoch: 0  step: 220  loss_c: 0.1435  loss_f: 0.2008  total_loss: 0.3442  data: 0.0007  batch: 0.1635  lr: 0.000500  max_mem: 38
eta: 0:00:45  epoch: 0  step: 230  loss_c: 0.0883  loss_f: 0.1075  total_loss: 0.1958  data: 0.0006  batch: 0.1689  lr: 0.000500  max_mem: 38
eta: 0:00:43  epoch: 0  step: 240  loss_c: 0.0625  loss_f: 0.0692  total_loss: 0.1318  data: 0.0006  batch: 0.1656  lr: 0.000500  max_mem: 38
eta: 0:00:42  epoch: 0  step: 250  loss_c: 0.0389  loss_f: 0.0422  total_loss: 0.0811  data: 0.0006  batch: 0.1672  lr: 0.000500  max_mem: 38
eta: 0:00:40  epoch: 0  step: 260  loss_c: 0.0887  loss_f: 0.0979  total_loss: 0.1866  data: 0.0007  batch: 0.1698  lr: 0.000500  max_mem: 38
eta: 0:00:38  epoch: 0  step: 270  loss_c: 0.0734  loss_f: 0.0825  total_loss: 0.1559  data: 0.0007  batch: 0.1665  lr: 0.000500  max_mem: 38
eta: 0:00:37  epoch: 0  step: 280  loss_c: 0.0303  loss_f: 0.0351  total_loss: 0.0655  data: 0.0009  batch: 0.1688  lr: 0.000500  max_mem: 38
eta: 0:00:35  epoch: 0  step: 290  loss_c: 0.0666  loss_f: 0.0848  total_loss: 0.1514  data: 0.0008  batch: 0.1705  lr: 0.000500  max_mem: 38
eta: 0:00:33  epoch: 0  step: 300  loss_c: 0.0729  loss_f: 0.0981  total_loss: 0.1710  data: 0.0007  batch: 0.1698  lr: 0.000500  max_mem: 38
eta: 0:00:32  epoch: 0  step: 310  loss_c: 0.1219  loss_f: 0.1483  total_loss: 0.2701  data: 0.0007  batch: 0.1731  lr: 0.000500  max_mem: 38
eta: 0:00:30  epoch: 0  step: 320  loss_c: 0.1492  loss_f: 0.1908  total_loss: 0.3400  data: 0.0008  batch: 0.1778  lr: 0.000500  max_mem: 38
eta: 0:00:28  epoch: 0  step: 330  loss_c: 0.1013  loss_f: 0.1461  total_loss: 0.2473  data: 0.0009  batch: 0.1765  lr: 0.000500  max_mem: 38
eta: 0:00:27  epoch: 0  step: 340  loss_c: 0.0595  loss_f: 0.0856  total_loss: 0.1451  data: 0.0008  batch: 0.1729  lr: 0.000500  max_mem: 38
eta: 0:00:25  epoch: 0  step: 350  loss_c: 0.0519  loss_f: 0.0706  total_loss: 0.1225  data: 0.0008  batch: 0.1750  lr: 0.000500  max_mem: 38
eta: 0:00:23  epoch: 0  step: 360  loss_c: 0.1158  loss_f: 0.1560  total_loss: 0.2719  data: 0.0007  batch: 0.1752  lr: 0.000500  max_mem: 38
eta: 0:00:22  epoch: 0  step: 370  loss_c: 0.0977  loss_f: 0.1129  total_loss: 0.2105  data: 0.0008  batch: 0.1766  lr: 0.000500  max_mem: 38
eta: 0:00:20  epoch: 0  step: 380  loss_c: 0.0947  loss_f: 0.1063  total_loss: 0.2009  data: 0.0009  batch: 0.1784  lr: 0.000500  max_mem: 38
eta: 0:00:18  epoch: 0  step: 390  loss_c: 0.1315  loss_f: 0.1812  total_loss: 0.3127  data: 0.0010  batch: 0.1766  lr: 0.000500  max_mem: 38
eta: 0:00:17  epoch: 0  step: 400  loss_c: 0.0906  loss_f: 0.1151  total_loss: 0.2057  data: 0.0009  batch: 0.1781  lr: 0.000500  max_mem: 38
eta: 0:00:15  epoch: 0  step: 410  loss_c: 0.1191  loss_f: 0.1730  total_loss: 0.2922  data: 0.0008  batch: 0.1751  lr: 0.000500  max_mem: 38
eta: 0:00:13  epoch: 0  step: 420  loss_c: 0.1508  loss_f: 0.2355  total_loss: 0.3863  data: 0.0008  batch: 0.1694  lr: 0.000500  max_mem: 38
eta: 0:00:11  epoch: 0  step: 430  loss_c: 0.1063  loss_f: 0.1473  total_loss: 0.2536  data: 0.0007  batch: 0.1712  lr: 0.000500  max_mem: 38
eta: 0:00:10  epoch: 0  step: 440  loss_c: 0.1059  loss_f: 0.1415  total_loss: 0.2474  data: 0.0008  batch: 0.1733  lr: 0.000500  max_mem: 38
eta: 0:00:08  epoch: 0  step: 450  loss_c: 0.1169  loss_f: 0.1568  total_loss: 0.2738  data: 0.0008  batch: 0.1726  lr: 0.000500  max_mem: 38
eta: 0:00:06  epoch: 0  step: 460  loss_c: 0.1280  loss_f: 0.1847  total_loss: 0.3127  data: 0.0007  batch: 0.1775  lr: 0.000500  max_mem: 38
eta: 0:00:05  epoch: 0  step: 470  loss_c: 0.0980  loss_f: 0.1261  total_loss: 0.2241  data: 0.0009  batch: 0.1799  lr: 0.000500  max_mem: 38
eta: 0:00:03  epoch: 0  step: 480  loss_c: 0.0294  loss_f: 0.0048  total_loss: 0.0342  data: 0.0010  batch: 0.1735  lr: 0.000500  max_mem: 38
eta: 0:00:01  epoch: 0  step: 490  loss_c: 0.0418  loss_f: 0.0339  total_loss: 0.0756  data: 0.0008  batch: 0.1598  lr: 0.000500  max_mem: 38
eta: 0:00:00  epoch: 0  step: 499  loss_c: 0.1133  loss_f: 0.1265  total_loss: 0.2398  data: 0.0008  batch: 0.1570  lr: 0.000500  max_mem: 38
eta: 0:00:00  epoch: 0  step: 500  loss_c: 0.1166  loss_f: 0.1318  total_loss: 0.2484  data: 0.0009  batch: 0.1560  lr: 0.000500  max_mem: 38
eta: 0:01:23  epoch: 1  step: 510  loss_c: 0.1502  loss_f: 0.1785  total_loss: 0.3287  data: 0.0041  batch: 0.1631  lr: 0.000498  max_mem: 38
eta: 0:01:21  epoch: 1  step: 520  loss_c: 0.0890  loss_f: 0.1108  total_loss: 0.1998  data: 0.0039  batch: 0.1622  lr: 0.000498  max_mem: 38
eta: 0:01:20  epoch: 1  step: 530  loss_c: 0.0392  loss_f: 0.0475  total_loss: 0.0867  data: 0.0008  batch: 0.1658  lr: 0.000498  max_mem: 38
eta: 0:01:18  epoch: 1  step: 540  loss_c: 0.0409  loss_f: 0.0502  total_loss: 0.0911  data: 0.0008  batch: 0.1777  lr: 0.000498  max_mem: 38
eta: 0:01:16  epoch: 1  step: 550  loss_c: 0.0689  loss_f: 0.0876  total_loss: 0.1565  data: 0.0007  batch: 0.1686  lr: 0.000498  max_mem: 38
eta: 0:01:14  epoch: 1  step: 560  loss_c: 0.1260  loss_f: 0.1672  total_loss: 0.2931  data: 0.0009  batch: 0.1552  lr: 0.000498  max_mem: 38
eta: 0:01:13  epoch: 1  step: 570  loss_c: 0.1575  loss_f: 0.2756  total_loss: 0.4331  data: 0.0010  batch: 0.1692  lr: 0.000498  max_mem: 38
eta: 0:01:11  epoch: 1  step: 580  loss_c: 0.1720  loss_f: 0.2682  total_loss: 0.4403  data: 0.0008  batch: 0.1787  lr: 0.000498  max_mem: 38
eta: 0:01:09  epoch: 1  step: 590  loss_c: 0.1682  loss_f: 0.1541  total_loss: 0.3223  data: 0.0007  batch: 0.1734  lr: 0.000498  max_mem: 38
eta: 0:01:08  epoch: 1  step: 600  loss_c: 0.1130  loss_f: 0.1145  total_loss: 0.2275  data: 0.0007  batch: 0.1700  lr: 0.000498  max_mem: 38
eta: 0:01:06  epoch: 1  step: 610  loss_c: 0.0598  loss_f: 0.0916  total_loss: 0.1514  data: 0.0007  batch: 0.1713  lr: 0.000498  max_mem: 38
eta: 0:01:04  epoch: 1  step: 620  loss_c: 0.0333  loss_f: 0.0493  total_loss: 0.0826  data: 0.0006  batch: 0.1711  lr: 0.000498  max_mem: 38
eta: 0:01:03  epoch: 1  step: 630  loss_c: 0.0725  loss_f: 0.0937  total_loss: 0.1662  data: 0.0007  batch: 0.1662  lr: 0.000498  max_mem: 38
eta: 0:01:01  epoch: 1  step: 640  loss_c: 0.0998  loss_f: 0.1293  total_loss: 0.2290  data: 0.0007  batch: 0.1659  lr: 0.000498  max_mem: 38
eta: 0:00:59  epoch: 1  step: 650  loss_c: 0.0640  loss_f: 0.0728  total_loss: 0.1368  data: 0.0008  batch: 0.1734  lr: 0.000498  max_mem: 38
eta: 0:00:57  epoch: 1  step: 660  loss_c: 0.0578  loss_f: 0.0673  total_loss: 0.1252  data: 0.0008  batch: 0.1759  lr: 0.000498  max_mem: 38
eta: 0:00:56  epoch: 1  step: 670  loss_c: 0.0585  loss_f: 0.0753  total_loss: 0.1338  data: 0.0007  batch: 0.1709  lr: 0.000498  max_mem: 38
eta: 0:00:54  epoch: 1  step: 680  loss_c: 0.0573  loss_f: 0.0633  total_loss: 0.1206  data: 0.0008  batch: 0.1700  lr: 0.000498  max_mem: 38
eta: 0:00:52  epoch: 1  step: 690  loss_c: 0.1000  loss_f: 0.1278  total_loss: 0.2277  data: 0.0009  batch: 0.1715  lr: 0.000498  max_mem: 38
eta: 0:00:51  epoch: 1  step: 700  loss_c: 0.1259  loss_f: 0.1674  total_loss: 0.2933  data: 0.0007  batch: 0.1701  lr: 0.000498  max_mem: 38
eta: 0:00:49  epoch: 1  step: 710  loss_c: 0.1056  loss_f: 0.1512  total_loss: 0.2568  data: 0.0007  batch: 0.1683  lr: 0.000498  max_mem: 38
eta: 0:00:47  epoch: 1  step: 720  loss_c: 0.0765  loss_f: 0.1032  total_loss: 0.1797  data: 0.0008  batch: 0.1680  lr: 0.000498  max_mem: 38
eta: 0:00:45  epoch: 1  step: 730  loss_c: 0.0692  loss_f: 0.0880  total_loss: 0.1572  data: 0.0005  batch: 0.1693  lr: 0.000498  max_mem: 38
eta: 0:00:44  epoch: 1  step: 740  loss_c: 0.0474  loss_f: 0.0635  total_loss: 0.1109  data: 0.0007  batch: 0.1698  lr: 0.000498  max_mem: 38
eta: 0:00:42  epoch: 1  step: 750  loss_c: 0.0566  loss_f: 0.0660  total_loss: 0.1226  data: 0.0008  batch: 0.1693  lr: 0.000498  max_mem: 38
eta: 0:00:40  epoch: 1  step: 760  loss_c: 0.0754  loss_f: 0.1106  total_loss: 0.1860  data: 0.0007  batch: 0.1707  lr: 0.000498  max_mem: 38
eta: 0:00:39  epoch: 1  step: 770  loss_c: 0.0977  loss_f: 0.1613  total_loss: 0.2590  data: 0.0007  batch: 0.1666  lr: 0.000498  max_mem: 38
eta: 0:00:37  epoch: 1  step: 780  loss_c: 0.1121  loss_f: 0.1754  total_loss: 0.2874  data: 0.0009  batch: 0.1633  lr: 0.000498  max_mem: 38
eta: 0:00:35  epoch: 1  step: 790  loss_c: 0.0805  loss_f: 0.1134  total_loss: 0.1939  data: 0.0010  batch: 0.1666  lr: 0.000498  max_mem: 38
eta: 0:00:34  epoch: 1  step: 800  loss_c: 0.0766  loss_f: 0.1216  total_loss: 0.1981  data: 0.0008  batch: 0.1706  lr: 0.000498  max_mem: 38
eta: 0:00:32  epoch: 1  step: 810  loss_c: 0.1066  loss_f: 0.1820  total_loss: 0.2887  data: 0.0008  batch: 0.1693  lr: 0.000498  max_mem: 38
eta: 0:00:30  epoch: 1  step: 820  loss_c: 0.1171  loss_f: 0.2265  total_loss: 0.3436  data: 0.0008  batch: 0.1662  lr: 0.000498  max_mem: 38
eta: 0:00:28  epoch: 1  step: 830  loss_c: 0.0833  loss_f: 0.1389  total_loss: 0.2222  data: 0.0007  batch: 0.1729  lr: 0.000498  max_mem: 38
eta: 0:00:27  epoch: 1  step: 840  loss_c: 0.0691  loss_f: 0.0937  total_loss: 0.1628  data: 0.0006  batch: 0.1837  lr: 0.000498  max_mem: 38
eta: 0:00:25  epoch: 1  step: 850  loss_c: 0.0641  loss_f: 0.1151  total_loss: 0.1793  data: 0.0006  batch: 0.1793  lr: 0.000498  max_mem: 38
eta: 0:00:23  epoch: 1  step: 860  loss_c: 0.0521  loss_f: 0.0777  total_loss: 0.1298  data: 0.0008  batch: 0.1720  lr: 0.000498  max_mem: 38
eta: 0:00:22  epoch: 1  step: 870  loss_c: 0.0372  loss_f: 0.0485  total_loss: 0.0857  data: 0.0008  batch: 0.1735  lr: 0.000498  max_mem: 38
eta: 0:00:20  epoch: 1  step: 880  loss_c: 0.0591  loss_f: 0.0983  total_loss: 0.1573  data: 0.0008  batch: 0.1722  lr: 0.000498  max_mem: 38
eta: 0:00:18  epoch: 1  step: 890  loss_c: 0.0733  loss_f: 0.1433  total_loss: 0.2166  data: 0.0006  batch: 0.1708  lr: 0.000498  max_mem: 38
eta: 0:00:17  epoch: 1  step: 900  loss_c: 0.0682  loss_f: 0.1280  total_loss: 0.1962  data: 0.0006  batch: 0.1713  lr: 0.000498  max_mem: 38
eta: 0:00:15  epoch: 1  step: 910  loss_c: 0.0905  loss_f: 0.1518  total_loss: 0.2424  data: 0.0007  batch: 0.1821  lr: 0.000498  max_mem: 38
eta: 0:00:13  epoch: 1  step: 920  loss_c: 0.0925  loss_f: 0.1814  total_loss: 0.2739  data: 0.0009  batch: 0.1821  lr: 0.000498  max_mem: 38
eta: 0:00:11  epoch: 1  step: 930  loss_c: 0.0539  loss_f: 0.1147  total_loss: 0.1686  data: 0.0007  batch: 0.1715  lr: 0.000498  max_mem: 38
eta: 0:00:10  epoch: 1  step: 940  loss_c: 0.0296  loss_f: 0.0411  total_loss: 0.0707  data: 0.0006  batch: 0.1709  lr: 0.000498  max_mem: 38
eta: 0:00:08  epoch: 1  step: 950  loss_c: 0.0236  loss_f: 0.0274  total_loss: 0.0510  data: 0.0006  batch: 0.1715  lr: 0.000498  max_mem: 38
eta: 0:00:06  epoch: 1  step: 960  loss_c: 0.0491  loss_f: 0.0610  total_loss: 0.1102  data: 0.0007  batch: 0.1712  lr: 0.000498  max_mem: 38
eta: 0:00:05  epoch: 1  step: 970  loss_c: 0.0589  loss_f: 0.0865  total_loss: 0.1454  data: 0.0009  batch: 0.1697  lr: 0.000498  max_mem: 38
eta: 0:00:03  epoch: 1  step: 980  loss_c: 0.0483  loss_f: 0.1022  total_loss: 0.1505  data: 0.0008  batch: 0.1757  lr: 0.000498  max_mem: 38
eta: 0:00:01  epoch: 1  step: 990  loss_c: 0.0698  loss_f: 0.1060  total_loss: 0.1757  data: 0.0008  batch: 0.1786  lr: 0.000498  max_mem: 38
eta: 0:00:00  epoch: 1  step: 999  loss_c: 0.0620  loss_f: 0.0678  total_loss: 0.1298  data: 0.0009  batch: 0.1700  lr: 0.000498  max_mem: 38
eta: 0:00:00  epoch: 1  step: 1000  loss_c: 0.0572  loss_f: 0.0678  total_loss: 0.1250  data: 0.0010  batch: 0.1704  lr: 0.000498  max_mem: 38
eta: 0:01:23  epoch: 2  step: 1010  loss_c: 0.0491  loss_f: 0.0744  total_loss: 0.1235  data: 0.0039  batch: 0.1777  lr: 0.000495  max_mem: 38
eta: 0:01:22  epoch: 2  step: 1020  loss_c: 0.0528  loss_f: 0.1071  total_loss: 0.1598  data: 0.0038  batch: 0.1846  lr: 0.000495  max_mem: 38
eta: 0:01:20  epoch: 2  step: 1030  loss_c: 0.0423  loss_f: 0.1172  total_loss: 0.1595  data: 0.0006  batch: 0.1725  lr: 0.000495  max_mem: 38
eta: 0:01:18  epoch: 2  step: 1040  loss_c: 0.0305  loss_f: 0.0864  total_loss: 0.1169  data: 0.0006  batch: 0.1665  lr: 0.000495  max_mem: 38
eta: 0:01:16  epoch: 2  step: 1050  loss_c: 0.0177  loss_f: 0.0853  total_loss: 0.1030  data: 0.0007  batch: 0.1698  lr: 0.000495  max_mem: 38
eta: 0:01:15  epoch: 2  step: 1060  loss_c: 0.0554  loss_f: 0.1428  total_loss: 0.1982  data: 0.0007  batch: 0.1689  lr: 0.000495  max_mem: 38
eta: 0:01:13  epoch: 2  step: 1070  loss_c: 0.0725  loss_f: 0.1319  total_loss: 0.2044  data: 0.0006  batch: 0.1668  lr: 0.000495  max_mem: 38
eta: 0:01:11  epoch: 2  step: 1080  loss_c: 0.0890  loss_f: 0.1904  total_loss: 0.2794  data: 0.0006  batch: 0.1700  lr: 0.000495  max_mem: 38
eta: 0:01:10  epoch: 2  step: 1090  loss_c: 0.0832  loss_f: 0.1847  total_loss: 0.2679  data: 0.0008  batch: 0.1708  lr: 0.000495  max_mem: 38
eta: 0:01:08  epoch: 2  step: 1100  loss_c: 0.0505  loss_f: 0.0662  total_loss: 0.1166  data: 0.0008  batch: 0.1723  lr: 0.000495  max_mem: 38
eta: 0:01:06  epoch: 2  step: 1110  loss_c: 0.0799  loss_f: 0.1581  total_loss: 0.2380  data: 0.0008  batch: 0.1806  lr: 0.000495  max_mem: 38
eta: 0:01:05  epoch: 2  step: 1120  loss_c: 0.0538  loss_f: 0.1770  total_loss: 0.2308  data: 0.0008  batch: 0.1820  lr: 0.000495  max_mem: 38
eta: 0:01:03  epoch: 2  step: 1130  loss_c: 0.0642  loss_f: 0.1045  total_loss: 0.1687  data: 0.0009  batch: 0.1772  lr: 0.000495  max_mem: 38
eta: 0:01:01  epoch: 2  step: 1140  loss_c: 0.0903  loss_f: 0.1212  total_loss: 0.2116  data: 0.0008  batch: 0.1754  lr: 0.000495  max_mem: 38
eta: 0:00:59  epoch: 2  step: 1150  loss_c: 0.0820  loss_f: 0.1487  total_loss: 0.2307  data: 0.0006  batch: 0.1711  lr: 0.000495  max_mem: 38
eta: 0:00:58  epoch: 2  step: 1160  loss_c: 0.0732  loss_f: 0.1609  total_loss: 0.2341  data: 0.0008  batch: 0.1710  lr: 0.000495  max_mem: 38
eta: 0:00:56  epoch: 2  step: 1170  loss_c: 0.0397  loss_f: 0.1023  total_loss: 0.1420  data: 0.0008  batch: 0.1693  lr: 0.000495  max_mem: 38
eta: 0:00:54  epoch: 2  step: 1180  loss_c: 0.0393  loss_f: 0.0642  total_loss: 0.1036  data: 0.0006  batch: 0.1708  lr: 0.000495  max_mem: 38
eta: 0:00:53  epoch: 2  step: 1190  loss_c: 0.0294  loss_f: 0.0724  total_loss: 0.1018  data: 0.0007  batch: 0.1795  lr: 0.000495  max_mem: 38
eta: 0:00:51  epoch: 2  step: 1200  loss_c: 0.0350  loss_f: 0.0961  total_loss: 0.1311  data: 0.0009  batch: 0.1776  lr: 0.000495  max_mem: 38
eta: 0:00:49  epoch: 2  step: 1210  loss_c: 0.0336  loss_f: 0.0732  total_loss: 0.1068  data: 0.0008  batch: 0.1704  lr: 0.000495  max_mem: 38
eta: 0:00:47  epoch: 2  step: 1220  loss_c: 0.0271  loss_f: 0.0565  total_loss: 0.0836  data: 0.0008  batch: 0.1688  lr: 0.000495  max_mem: 38
eta: 0:00:46  epoch: 2  step: 1230  loss_c: 0.0363  loss_f: 0.1111  total_loss: 0.1473  data: 0.0008  batch: 0.1722  lr: 0.000495  max_mem: 38
eta: 0:00:44  epoch: 2  step: 1240  loss_c: 0.0311  loss_f: 0.0976  total_loss: 0.1287  data: 0.0008  batch: 0.1728  lr: 0.000495  max_mem: 38
eta: 0:00:42  epoch: 2  step: 1250  loss_c: 0.0363  loss_f: 0.1492  total_loss: 0.1855  data: 0.0008  batch: 0.1728  lr: 0.000495  max_mem: 38
eta: 0:00:41  epoch: 2  step: 1260  loss_c: 0.0405  loss_f: 0.1773  total_loss: 0.2178  data: 0.0009  batch: 0.1743  lr: 0.000495  max_mem: 38
eta: 0:00:39  epoch: 2  step: 1270  loss_c: 0.0594  loss_f: 0.1026  total_loss: 0.1621  data: 0.0009  batch: 0.1628  lr: 0.000495  max_mem: 38
eta: 0:00:37  epoch: 2  step: 1280  loss_c: 0.0794  loss_f: 0.1277  total_loss: 0.2071  data: 0.0009  batch: 0.1531  lr: 0.000495  max_mem: 38
eta: 0:00:35  epoch: 2  step: 1290  loss_c: 0.0804  loss_f: 0.1788  total_loss: 0.2592  data: 0.0007  batch: 0.1611  lr: 0.000495  max_mem: 38
eta: 0:00:34  epoch: 2  step: 1300  loss_c: 0.0424  loss_f: 0.1012  total_loss: 0.1437  data: 0.0006  batch: 0.1676  lr: 0.000495  max_mem: 38
eta: 0:00:32  epoch: 2  step: 1310  loss_c: 0.0472  loss_f: 0.1095  total_loss: 0.1567  data: 0.0008  batch: 0.1677  lr: 0.000495  max_mem: 38
eta: 0:00:30  epoch: 2  step: 1320  loss_c: 0.0722  loss_f: 0.2006  total_loss: 0.2728  data: 0.0008  batch: 0.1662  lr: 0.000495  max_mem: 38
eta: 0:00:29  epoch: 2  step: 1330  loss_c: 0.0826  loss_f: 0.2240  total_loss: 0.3066  data: 0.0005  batch: 0.1654  lr: 0.000495  max_mem: 38
eta: 0:00:27  epoch: 2  step: 1340  loss_c: 0.1069  loss_f: 0.1888  total_loss: 0.2957  data: 0.0006  batch: 0.1656  lr: 0.000495  max_mem: 38
eta: 0:00:25  epoch: 2  step: 1350  loss_c: 0.1002  loss_f: 0.1266  total_loss: 0.2268  data: 0.0006  batch: 0.1672  lr: 0.000495  max_mem: 38
eta: 0:00:23  epoch: 2  step: 1360  loss_c: 0.0574  loss_f: 0.1138  total_loss: 0.1713  data: 0.0005  batch: 0.1721  lr: 0.000495  max_mem: 38
eta: 0:00:22  epoch: 2  step: 1370  loss_c: 0.0404  loss_f: 0.1464  total_loss: 0.1868  data: 0.0008  batch: 0.1741  lr: 0.000495  max_mem: 38
eta: 0:00:20  epoch: 2  step: 1380  loss_c: 0.0300  loss_f: 0.1021  total_loss: 0.1321  data: 0.0007  batch: 0.1698  lr: 0.000495  max_mem: 38
eta: 0:00:18  epoch: 2  step: 1390  loss_c: 0.0094  loss_f: 0.0824  total_loss: 0.0918  data: 0.0007  batch: 0.1663  lr: 0.000495  max_mem: 38
eta: 0:00:17  epoch: 2  step: 1400  loss_c: 0.0465  loss_f: 0.1354  total_loss: 0.1819  data: 0.0007  batch: 0.1685  lr: 0.000495  max_mem: 38
eta: 0:00:15  epoch: 2  step: 1410  loss_c: 0.0810  loss_f: 0.1416  total_loss: 0.2226  data: 0.0006  batch: 0.1662  lr: 0.000495  max_mem: 38
eta: 0:00:13  epoch: 2  step: 1420  loss_c: 0.0987  loss_f: 0.1353  total_loss: 0.2340  data: 0.0007  batch: 0.1673  lr: 0.000495  max_mem: 38
eta: 0:00:11  epoch: 2  step: 1430  loss_c: 0.0829  loss_f: 0.1373  total_loss: 0.2202  data: 0.0008  batch: 0.1714  lr: 0.000495  max_mem: 38
eta: 0:00:10  epoch: 2  step: 1440  loss_c: 0.0439  loss_f: 0.1006  total_loss: 0.1445  data: 0.0007  batch: 0.1707  lr: 0.000495  max_mem: 38
eta: 0:00:08  epoch: 2  step: 1450  loss_c: 0.0373  loss_f: 0.0445  total_loss: 0.0818  data: 0.0006  batch: 0.1717  lr: 0.000495  max_mem: 38
eta: 0:00:06  epoch: 2  step: 1460  loss_c: 0.0301  loss_f: 0.0572  total_loss: 0.0872  data: 0.0006  batch: 0.1708  lr: 0.000495  max_mem: 38
eta: 0:00:05  epoch: 2  step: 1470  loss_c: 0.0432  loss_f: 0.1614  total_loss: 0.2046  data: 0.0007  batch: 0.1670  lr: 0.000495  max_mem: 38
eta: 0:00:03  epoch: 2  step: 1480  loss_c: 0.0553  loss_f: 0.1870  total_loss: 0.2423  data: 0.0006  batch: 0.1665  lr: 0.000495  max_mem: 38
eta: 0:00:01  epoch: 2  step: 1490  loss_c: 0.0834  loss_f: 0.2384  total_loss: 0.3218  data: 0.0006  batch: 0.1655  lr: 0.000495  max_mem: 38
eta: 0:00:00  epoch: 2  step: 1499  loss_c: 0.0776  loss_f: 0.2719  total_loss: 0.3495  data: 0.0006  batch: 0.1626  lr: 0.000495  max_mem: 38
eta: 0:00:00  epoch: 2  step: 1500  loss_c: 0.0720  loss_f: 0.2351  total_loss: 0.3072  data: 0.0008  batch: 0.1632  lr: 0.000495  max_mem: 38
eta: 0:01:23  epoch: 3  step: 1510  loss_c: 0.0243  loss_f: 0.1455  total_loss: 0.1698  data: 0.0028  batch: 0.1693  lr: 0.000493  max_mem: 38
eta: 0:01:21  epoch: 3  step: 1520  loss_c: 0.0472  loss_f: 0.1180  total_loss: 0.1652  data: 0.0027  batch: 0.1693  lr: 0.000493  max_mem: 38
